RSP_1897-MONOMER	RSP_1897	Q3J589	Mg/Co/Ni transporter, MgtE	
CPLX1ZK9-95			predicted ABC transporter of a monosaccharide	
RSP_0722-MONOMER	RSP_0722	Q3IZY6	transcriptional regulator, AsnC family	
RSP_1975-MONOMER	RSP_1975	Q3J511	aminopeptidase P	
RSP_2964-MONOMER	RSP_2964	Q3J258	Protein of unknown function (DUF2892)	
RSP_3143-MONOMER	RSP_3143	Q3IXH5	NIPSNAP family protein	
RSP_3588-MONOMER	RSP_3588	Q3IW93	putative integral membrane protein	
RSP_0251-MONOMER	RSP_0251	Q3J1B1	Outer membrane efflux protein	
RSP_3014-MONOMER	RSP_3014	Q3IXV5	putative aldolase protein	
RSP_0428-MONOMER	RSP_0428	Q3J0T0	hypothetical protein	
RSP_3691-MONOMER	RSP_3691	Q3IVY3	putative cytoplasmic protein	
RSP_2586-MONOMER	RSP_2586	Q3J391	ABC multidrug efflux transporter, ATPase subunit	
RSP_1453-MONOMER	RSP_1453	Q3J6J0	ABC peptide/nickel/opine transporter, inner membrane subunit	
RSP_1723-MONOMER	RSP_1723	Q3J5R5	LSU ribosomal protein L16P	
RSP_2041-MONOMER	RSP_2041	Q3J4U2	hypothetical protein	
RSP_6013-MONOMER	RSP_6013	Q3J5Z9	hypothetical protein	
RSP_1893-MONOMER	RSP_1893	Q3J593	Inositol monophosphatase family protein	
RSP_2541-MONOMER	RSP_2541	Q3J3D4	twin-arginine translocation system protein, TatC	
RSP_1122-MONOMER	RSP_1122	Q3IYS7	hypothetical protein	
CPLX1ZK9-71			predicted ABC transporter of a dipeptide	
RSP_2884-MONOMER	RSP_2884	Q3J2D9	glycogen debranching enzyme	
RSP_6215-MONOMER	RSP_6215	Q3J444	prephenate dehydrogenase	
RSP_2122-MONOMER	RSP_2122	Q3J4K8	Putative dimethylamine corrinoid protein	
RSP_1756-MONOMER	RSP_1756	Q3J5N1	ketopantoate hydroxymethyltransferase	
RSP_0629-MONOMER	RSP_0629	Q3J082	hypothetical protein	
RSP_1237-MONOMER	RSP_1237	Q3IYG6	protein translocase subunit secB	
RSP_3453-MONOMER	RSP_3453	Q3IWM7	TRAP-T family transporter, periplasmic binding protein	
RSP_2193-MONOMER	RSP_2193	Q3J4D6	putative aminomethyltransferase, tetrahydrofolate dependent	
RSP_3443-MONOMER	RSP_3443	Q3IWN7	putative acetamidase/formamidase	
RSP_3406-MONOMER	RSP_3406	Q3IWS4	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	
RSP_2155-MONOMER	RSP_2155	Q3J4H6	histidinol dehydrogenase	
RSP_1549-MONOMER	RSP_1549	Q3J692	hypothetical protein	
RSP_0924-MONOMER	RSP_0924	Q3IZC8	putative nucleotide-utilizing enzyme/competence-damage associated protein	
RSP_2196-MONOMER	RSP_2196	Q3J4D3	3-hydroxyacyl-CoA dehydrogenase	
RSP_2988-MONOMER	RSP_2988	Q3J235	Pirin-related protein	
RSP_2928-MONOMER	RSP_2928	Q3J295	putative MobA-like protein	
RSP_3888-MONOMER	RSP_3888	Q3HKK1	Short-chain dehydrogenase/reductase SDR	
RSP_0564-MONOMER	RSP_0564	Q3J0E7	hypothetical protein	
RSP_3301-MONOMER	RSP_3301	Q3IX25	2-keto-3-deoxy-phosphogalactonate aldolase	
RSP_1800-MONOMER	RSP_1800	Q3J5I7	hypothetical protein	
RSP_1375-MONOMER	RSP_1375	Q3IY29	Glycosyltransferase family 29 (sialyltransferase)	
RSP_2610-MONOMER	RSP_2610	Q3J367	trancriptional regulator, MerR family	
RSP_1206-MONOMER	RSP_1206	Q3IYJ6	putative phosphohydrolase (mutT/nudix family protein)	
RSP_1364-MONOMER	RSP_1364	Q3IY40	hypothetical protein	
RSP_0130-MONOMER	RSP_0130	Q3J1M9	ABC D-methionine uptake transporter, inner membrane subunit	
RSP_0928-MONOMER	RSP_0928	Q3IZC4	hypothetical protein	
RSP_1691-MONOMER	RSP_1691	Q3J5U5	electron transfer flavoprotein beta subunit	
RSP_1255-MONOMER	RSP_1255	Q3IYF0	phosphate acetyltransferase	
RSP_1138-MONOMER	RSP_1138	Q3IYR2	two component transcriptional regulator, winged helix family	
RSP_3535-MONOMER	RSP_3535	Q3IWE8	3-hydroxyacyl-CoA dehydrogenase; short chain enoyl-CoA hydratase	
RSP_0881-MONOMER	RSP_0881	Q3IZH0	Putative soluble lytic transglycosylase	
RSP_4199-MONOMER	RSP_4199	Q3IUY5	DnaK suppressor protein	
RSP_6184-MONOMER	RSP_6184	Q3IWA0	hypothetical protein	
RSP_4021-MONOMER	RSP_4021	Q3IVJ0	Replication protein C	
RSP_4233-MONOMER	RSP_4233	Q3IUV7	TraN	
RSP_6026-MONOMER	RSP_6026	Q3J569	putative acetyltransferase	
RSP_1008-MONOMER	RSP_1008	Q3IZ43	4-hydroxybenzoate octaprenyltransferase	
RSP_2846-MONOMER	RSP_2846	Q3J2M0	putative 3-hydroxyisobutyrate dehydrogenase	
RSP_2679-MONOMER	RSP_2679	Q3J300	ATP-dependent DNA ligase LigD polymerase module;ATP-dependent DNA ligase LigD phosphoesterase module	
RSP_0083-MONOMER	RSP_0083	Q3J1S6	Flagellar proximal rod protein FlgB	
RSP_3627-MONOMER	RSP_3627	Q3IW46	protein C	
RSP_3070-MONOMER	RSP_3070	Q3IXP7	nucleoside-diphosphate-sugar epimerase	
RSP_2468-MONOMER	RSP_2468	Q3J3K7	putative portal protein	
RSP_1842-MONOMER	RSP_1842	Q3J5E3	putative transporter, DME family, DMT superfamily	
RSP_6036-MONOMER	RSP_6036	Q3J4Q0	hypothetical protein	
RSP_6098-MONOMER	RSP_6098	Q3J1K5	hypothetical protein	
RSP_1543-MONOMER	RSP_1543	Q3J699	hypothetical protein	
RSP_0254-MONOMER	RSP_0254	Q3J1A8	1-deoxy-D-xylulose-5-phosphate synthase	
RSP_1824-MONOMER	RSP_1824	Q3J5G2	Zinc-containing alcohol dehydrogenase	
RSP_2779-MONOMER	RSP_2779	Q3J2P8	Catalase	
RSP_1814-MONOMER	RSP_1814	Q3J5H3	Holliday junction resolvase-like putative endonuclease	
RSP_3457-MONOMER	RSP_3457	Q3IWM3	amino acid ABC transporter substrate-binding protein, PAAT family	
RSP_2797-MONOMER	RSP_2797	Q3J2G6	putative metal-sulfur cluster biosynthetic enzyme	
RSP_1699-MONOMER	RSP_1699	Q3J5T0	DNA-directed RNA polymerase beta subunit	
RSP_4044-MONOMER	RSP_4044	Q3J3I6	phosphoglycerate kinase	
RSP_3759-MONOMER	RSP_3759	Q3IVS0	Putative endonuclease	
RSP_4125-MONOMER	RSP_4125	Q3IV35	hypothetical protein	
RSP_2939-MONOMER	RSP_2939	Q3J285	condensin subunit ScpB	
RSP_2953-MONOMER	RSP_2953	Q3J271	glutaredoxin-related protein	
RSP_7172-MONOMER	RSP_7172	Q3IVG0	putative transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain	
RSP_2080-MONOMER	RSP_2080	Q3J4P9	Putative Tyrosine recombinase	
RSP_3166-MONOMER	RSP_3166	Q3IXF2	ABC transporter, inner membrane subunit	
RSP_3923-MONOMER	RSP_3923	Q3HKG9	hypothetical protein	
RSP_0603-MONOMER	RSP_0603	Q3J0A7	fructose-2,6-bisphosphatase	
RSP_3463-MONOMER	RSP_3463	Q3IWL7	putative hydantoin racemase	
RSP_3608-MONOMER	RSP_3608	Q3IW72	site-specific recombinase, DNA invertase Pin	
RSP_3806-MONOMER	RSP_3806	Q3IXZ3	hypothetical protein	
RSP_3183-MONOMER	RSP_3183	Q3IXD6	3-hydroxyacyl-CoA dehydrogenase type II	
RSP_2983-MONOMER	RSP_2983	Q3J240	hypothetical protein	
RSP_1403-MONOMER	RSP_1403	Q3IY01	conserved hypoothetical protein	
RSP_1765-MONOMER	RSP_1765	Q3J5M2	LSU ribosomal protein L35P	
RSP_0361-MONOMER	RSP_0361	Q3J0Z9	L-serine ammonia-lyase	
RSP_6245-MONOMER	RSP_6245	Q3J226	phage protein, HK97 gp10 family	
RSP_0882-MONOMER	RSP_0882	Q3IZG9	4-hydroxy-tetrahydrodipicolinate synthase	
RSP_2817-MONOMER	RSP_2817	Q3J2I9	shikimate kinase	
RSP_6042-MONOMER	RSP_6042	Q3J4A8	hypothetical protein	
RSP_0967-MONOMER	RSP_0967	Q3IZ84	succinyl-CoA synthetase (ADP-forming) beta subunit	
RSP_1225-MONOMER	RSP_1225	Q3IYH7	chromosome segregation DNA-binding protein	
RSP_3952-MONOMER	RSP_3952	Q3IVC2	amino acid ABC transporter membrane protein 1, PAAT family	
RSP_2436-MONOMER	RSP_2436	Q3J3N7	Chemotaxis histidine protein kinase, CheA1	
RSP_0809-MONOMER	RSP_0809	Q3IZP7	nitroreductase	
RSP_3580-MONOMER	RSP_3580	Q3IWA2	Gas vesicle protein GVPa	
RSP_1213-MONOMER	RSP_1213	Q3IYJ0	hypothetical protein	
RSP_2946-MONOMER	RSP_2946	Q3J277	N-acetyl-gamma-glutamyl-phosphate reductase	
RSP_0160-MONOMER	RSP_0160	Q3J1K1	NAD-dependent epimerase/dehydratase family protein	
RSP_2883-MONOMER	RSP_2883	Q3J2E0	phosphoglucomutase	
RSP_2901-MONOMER	RSP_2901	Q3J2C3	putative permease	
CPLX1ZK9-24			ATP synthase F0 subcomplex	
CPLX1ZK9-53			predicted ABC transporter of glycine betaine/L-proline	
RSP_2277-MONOMER	RSP_2277	Q3J452	amino acid/amide ABC transporter membrane protein 1, HAAT family	
RSP_3189-MONOMER	RSP_3189	Q3IXC9	4Fe-4S ferredoxin	
RSP_7511-MONOMER	RSP_7511	U5NRD8	hypothetical protein	
RSP_3400-MONOMER	RSP_3400	Q3IWT1	transcriptional regulator, LysR family	
RSP_3097-MONOMER	RSP_3097	Q3IXM1	QoxA, Quinol oxidase subunit I	
RSP_3226-MONOMER	RSP_3226	Q3IX94	NAD-dependent deacetylase	
RSP_6071-MONOMER	RSP_6071	Q3J2K8	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	
RSP_0363-MONOMER	RSP_0363	Q3J0Z6	thiamine diphosphokinase	
RSP_1001-MONOMER	RSP_1001	Q3IZ50	uracil-DNA glycosylase, family 4	
RSP_7594-MONOMER	RSP_7594	U5NMU4	Positive regulator of sigma E activity	
RSP_1955-MONOMER	RSP_1955	Q3J528	hypothetical protein	
RSP_2395-MONOMER	RSP_2395	Q3J3S8	BCCP, cytochrome c peroxidase	
RSP_0281-MONOMER	RSP_0281	Q9RFD3	anaerobic Mg-protoporphyrin IX monomethyl ester oxidative cyclase	
RSP_2225-MONOMER	RSP_2225	Q3J4A3	hypothetical protein	
RSP_2912-MONOMER	RSP_2912	Q3J2B2	putative pyrophosphatase	
RSP_2246-MONOMER	RSP_2246	O33564	imidazoleglycerol-phosphate dehydratase	
RSP_1595-MONOMER	RSP_1595	Q3J645	thymidine phosphorylase	
RSP_0040-MONOMER	RSP_0040	Q3J1X0	putative flagellar protein FliS	
RSP_2710-MONOMER	RSP_2710	Q3J2X0	Putative membrane-associated zinc metalloprotease	
RSP_0584-MONOMER	RSP_0584	Q3J0C6	lysyl-tRNA synthetase, class I	
RSP_1638-MONOMER	RSP_1638	Q3J602	hypothetical protein	
RSP_2729-MONOMER	RSP_2729	Q3J2V0	putative Restriction endonuclease	
RSP_1228-MONOMER	RSP_1228	Q3IYH5	16S rRNA m(7)G-527 methyltransferase	
RSP_3440-MONOMER	RSP_3440	Q3IWP0	Putative short chain dehydrogenase	
RSP_1281-MONOMER	RSP_1281	Q3IYC3	ribulose 1,5-bisphosphate carboxylase small subunit	
RSP_0462-MONOMER	RSP_0462	Q3J0Q0	hypothetical protein	
RSP_2832-MONOMER	RSP_2832	Q3J2K5	putative conserved flavoprotein	
RSP_0309-MONOMER	RSP_0309	Q9RFF5	Urease, gamma subunit	
RSP_1780-MONOMER	RSP_1780	Q3J5K6	hypothetical protein	
RSP_4225-MONOMER	RSP_4225	Q3IUW5	Type IV conjugative transfer system lipoprotein (TraV)	
RSP_7368-MONOMER	RSP_7368	Q3IVH1	Transcriptional regulator, GntR family	
RSP_2410-MONOMER	RSP_2410	Q3J3R3	RNA polymerase, sigma 32 subunit, RpoH	
RSP_1710-MONOMER	RSP_1710	Q3J5S7	SSU ribosomal protein S12P	
RSP_2466-MONOMER	RSP_2466	Q3J3K9	hypothetical protein	
RSP_2818-MONOMER	RSP_2818	Q3J2J0	3-dehydroquinate synthase	
CPLX1ZK9-90			predicted ABC transporter of an amino acid	
RSP_2413-MONOMER	RSP_2413	Q3J3R0	DNA ligase	
RSP_1275-MONOMER	RSP_1275	Q3IYC9	Crp-Fnr family transciptional regulator	
RSP_3402-MONOMER	RSP_3402	Q3IWS8	diguanylate cyclase/phosphodiesterase with PAS/PAC sensor(s)	
RSP_3364-MONOMER	RSP_3364	Q3IWW7	pyrroline-5-carboxylate reductase	
RSP_3686-MONOMER	RSP_3686	Q3IVY8	transcriptional regulator, LacI family	
RSP_3751-MONOMER	RSP_3751	Q3IVS7	hypothetical protein	
RSP_1165-MONOMER	RSP_1165	Q3IYN5	bacterial translation initiation factor 2 (bIF-2)	
RSP_1327-MONOMER	RSP_1327	Q3IY76	putative flagellar basal body rod protein	
RSP_3019-MONOMER	RSP_3019	Q3IXV0	putative hydrolase	
RSP_1651-MONOMER	RSP_1651	Q3J5Y8	phage terminase, small subunit	
RSP_3255-MONOMER	RSP_3255	Q3IX71	ABC peptide transporter, periplasmic binding protein	
RSP_1598-MONOMER	RSP_1598	Q3J642	uracil phosphoribosyltransferase	
RSP_3478-MONOMER	RSP_3478	Q3IWK3	type VI secretion protein, EvpB/VC_A0108 family	
RSP_2970-MONOMER	RSP_2970	Q3J253	Transporter, Major facilitator superfamily (MFS)	
RSP_2229-MONOMER	RSP_2229	Q3J499	Chemotaxis multidomain, CheB methylesterase/CheR, Methylase	
RSP_3147-MONOMER	RSP_3147	Q3IXH1	putative succinate dehydrogenase/fumarate reductase, flavoprotein subunit	
RSP_0187-MONOMER	RSP_0187	Q3J1H6	dihydropyrimidine dehydrogenase	
RSP_0057-MONOMER	RSP_0057	Q3J1V3	Flagellar protein FliJ	
RSP_2170-MONOMER	RSP_2170	Q3J4G3	Phosphate transporter, Pit family	
RSP_3824-MONOMER	RSP_3824	Q3IXX7	glutamate-5-semialdehyde dehydrogenase	
RSP_0017-MONOMER	RSP_0017	Q3J1Z9	ABC spermidine/putrescine transporter, inner membrane subunit	
RSP_0904-MONOMER	RSP_0904	Q3IZE8	ABC Mn+2/Fe+2 transporter, periplasmic substrate-binding protein SitA	
RSP_0403-MONOMER	RSP_0403	Q3J0V7	homoserine dehydrogenase	
RSP_2250-MONOMER	RSP_2250	Q3J480	putative hydrolase or acyltransferase of alpha/beta superfamily	
RSP_0921-MONOMER	RSP_0921	Q3IZD1	outer membrane transport energization protein ExbD	
RSP_2549-MONOMER	RSP_2549	Q3J3C7	putative polysaccharide polymerase	
RSP_0937-MONOMER	RSP_0937	Q3IZB5	Alpha amylase, catalytic subdomain protein	
RSP_1649-MONOMER	RSP_1649	Q3J5Z0	putative transporter, DMT superfamily	
RSP_0598-MONOMER	RSP_0598	Q3J0B2	deoxyuridine 5'-triphosphate nucleotidohydrolase	
RSP_1994-MONOMER	RSP_1994	Q3J4Z0	citrate synthase	
RSP_3142-MONOMER	RSP_3142	Q3IXH6	SSS sodium solute transporter	
RSP_1530-MONOMER	RSP_1530	Q3J6B3	hypothetical protein	
RSP_1724-MONOMER	RSP_1724	Q3J5R4	50S ribosomal protein L29	
RSP_1715-MONOMER	RSP_1715	Q3J5S3	SSU ribosomal protein S10P	
RSP_1512-MONOMER	RSP_1512	Q3J6C9	hypothetical protein	
RSP_1080-MONOMER	RSP_1080	Q3IYX0	formate dehydrogenase alpha subunit	
RSP_1065-MONOMER	RSP_1065	Q3IYY5	putative Fe-S protein	
RSP_2616-MONOMER	RSP_2616	Q3J361	small protein A (tmRNA-binding)	
RSP_6231-MONOMER	RSP_6231	Q3IYW4	hypothetical protein	
RSP_0303-MONOMER	RSP_0303	Q3J157	Urease accessory protein UreF	
RSP_1663-MONOMER	RSP_1663	Q3J5X3	transcriptional regulator, LacI family	
RSP_2507-MONOMER	RSP_2507	Q3J3G6	outer membrane protein	
RSP_3122-MONOMER	RSP_3122	Q3IXJ7	putative Glutathione S-transferase	
RSP_0260-MONOMER	RSP_0260	Q3J1A0	putative chlorophyllide reductase, BchZ subunit	
CPLX1ZK9-96			predicted ABC transporter of a monosaccharide	
RSP_7596-MONOMER	RSP_7596	U5NMX9	hypothetical protein	
RSP_3213-MONOMER	RSP_3213	Q3IXA4	hypothetical protein	
RSP_7359-MONOMER	RSP_7359	Q3HKD5	transcriptional regulator	
RSP_1173-MONOMER	RSP_1173	Q3IYM7	Heat shock protein (Hsp70, DnaK)	
RSP_6127-MONOMER	RSP_6127	Q3IZW7	hypothetical protein	
RSP_0373-MONOMER	RSP_0373	Q3J0Y6	amino acid ABC transporter membrane protein 1, PAAT family	
RSP_2028-MONOMER	RSP_2028	Q3J4V5	hypothetical protein	
RSP_2585-MONOMER	RSP_2585	Q3J392	hypothetical protein	
RSP_0103-MONOMER	RSP_0103	Q3J1Q6	NADH dehydrogenase subunit	
RSP_3752-MONOMER	RSP_3752	Q3IVS6	hypothetical protein	
CPLX1ZK9-8			3-isopropylmalate dehydratase	
RSP_2963-MONOMER	RSP_2963	Q3J259	transcriptional regulator, Crp-Fnr family	
RSP_0680-MONOMER	RSP_0680	P32920	uroporphyrinogen decarboxylase	
RSP_4278-MONOMER	RSP_4278	Q3HKE1	AraC family transcriptional regulator	
RSP_0575-MONOMER	RSP_0575	Q3J0D5	putative signal transduction protein containing cyclic nucleotide-binding and CBS domains	
RSP_2776-MONOMER	RSP_2776	Q3J2Q1	Acyl carrier protein, AcpP	
RSP_3865-MONOMER	RSP_3865	Q3HKM2	BadM/Rrf2 family transcriptional regulator	
RSP_6114-MONOMER	RSP_6114	Q3J0U9	heme-dependent protein with NO-binding domain	
RSP_1588-MONOMER	RSP_1588	Q3J653	chemotaxis methylesterase, CheB1	
RSP_2537-MONOMER	RSP_2537	Q3J3D9	bacterial peptide chain release factor 3 (bRF-3)	
RSP_0445-MONOMER	RSP_0445	Q3J0R7	putative HD superfamily hydrolase	
RSP_0081-MONOMER	RSP_0081	Q3J1S8	Flagellar scaffolding protein FlgD	
RSP_0706-MONOMER	RSP_0706	Q3J002	prephenate dehydratase	
RSP_6225-MONOMER	RSP_6225	Q3J2Z9	hypothetical protein	
RSP_0506-MONOMER	RSP_0506	Q3J0K7	Hydrogenase nickel incorporation protein HypB	
RSP_2506-MONOMER	RSP_2506	Q3J3G7	isovaleryl-CoA dehydrogenase	
RSP_0319-MONOMER	RSP_0319	Q3J139	NnrU	
RSP_2920-MONOMER	RSP_2920	Q3J2A4	TIGR00255 family protein	
RSP_3089-MONOMER	RSP_3089	Q3IXM9	hypothetical protein	
RSP_4194-MONOMER	RSP_4194	Q3IUY9	putative ATPase-like/sensor kinase	
RSP_3721-MONOMER	RSP_3721	Q3IVV4	glycosyltransferase	
RSP_0801-MONOMER	RSP_0801	Q3IZQ4	deacetylase / putative acetylpolyamine aminohydrolase	
RSP_0172-MONOMER	RSP_0172	Q3J1I9	putative transcriptional regulators	
RSP_1606-MONOMER	RSP_1606	Q3J633	transcriptional regulator, GntR family	
RSP_3278-MONOMER	RSP_3278	Q3IX48	Von Willebrand domain containing protein	
RSP_1629-MONOMER	RSP_1629	Q3J610	response regulator receiver domain protein	
RSP_2087-MONOMER	RSP_2087	Q3J4P2	hypothetical protein	
RSP_1127-MONOMER	RSP_1127	Q3IYS3	acetyltransferase, GNAT family	
RSP_1279-MONOMER	RSP_1279	Q3IYC5	CbbY family protein	
RSP_6186-MONOMER	RSP_6186	Q3IW69	hypothetical protein	
RSP_0624-MONOMER	RSP_0624	Q3J087	Ribonuclease E/G family	
CPLX1ZK9-33			3-methylcrotonoyl-CoA carboxylase	
RSP_0349-MONOMER	RSP_0349	Q3J110	ABC transporter, ATPase subunit	
RSP_0985-MONOMER	RSP_0985	Q3IZ66	Adenine deaminase	
RSP_3326-MONOMER	RSP_3326	Q3IX05	Low molecular weight phosphotyrosine protein phosphatase	
RSP_1066-MONOMER	RSP_1066	Q3IYY4	GTP-binding protein	
RSP_2552-MONOMER	RSP_2552	Q3J3C4	Glycosyl transferase, family 2	
RSP_0238-MONOMER	RSP_0238	Q3J1C4	putative membrane-anchored protein	
RSP_0270-MONOMER	RSP_0270	P54905	phytoene synthase	
RSP_1369-MONOMER	RSP_1369	Q3IY35	Short-chain dehydrogenase/reductase SDR	
RSP_0525-MONOMER	RSP_0525	Q3J0I7	putative membrane protein, hemolysin III	
RSP_6126-MONOMER	RSP_6126	Q3IZW8	putative transmembrane protein	
RSP_0645-MONOMER	RSP_0645	Q3J065	ABC transporter, ATPase subunit	
RSP_0871-MONOMER	RSP_0871	Q3IZI0	putative aminotransferase	
RSP_2766-MONOMER	RSP_2766	Q3J2R0	putative metal-binding protein	
RSP_3530-MONOMER	RSP_3530	Q3IWF2	Oxidoreductase	
RSP_1846-MONOMER	RSP_1846	Q3J5D9	hypothetical protein	
RSP_0930-MONOMER	RSP_0930	Q3IZC2	Folylpolyglutamate synthetase	
RSP_2936-MONOMER	RSP_2936	Q3J288	urocanate hydratase	
RSP_4244-MONOMER	RSP_4244	Q3IUU8	putative Zn peptidase	
RSP_2554-MONOMER	RSP_2554	Q3J3C2	hypothetical protein	
RSP_0649-MONOMER	RSP_0649	Q3J061	hydroxyethylthiazole kinase	
RSP_3363-MONOMER	RSP_3363	Q3IWW8	hypothetical protein	
RSP_0857-MONOMER	RSP_0857	Q3IZJ5	S-adenosylmethionine-diacylgycerolhomoserine-N- methyltransferase	
RSP_2993-MONOMER	RSP_2993	Q3J230	hypothetical protein	
RSP_4258-MONOMER	RSP_4258	Q3HKF9	universal stress protein	
RSP_0896-MONOMER	RSP_0896	Q3IZF6	hypothetical protein	
RSP_2294-MONOMER	RSP_2294	Q3J436	putative hydroxyacylglutathione hydrolase (glyoxalase II) (GLX II) protein	
RSP_6221-MONOMER	RSP_6221	Q3J4E0	hypothetical protein	
RSP_0111-MONOMER	RSP_0111	U5NMD0	NADH dehydrogenase subunit M	
RSP_3191-MONOMER	RSP_3191	Q3IXC7	Flavodoxin	
RSP_3827-MONOMER	RSP_3827	Q3IXX3	lyso-ornithine lipid acyltransferase	
RSP_1282-MONOMER	RSP_1282	Q3IYC2	ribulose 1,5-bisphosphate carboxylase large subunit	
RSP_2169-MONOMER	RSP_2169	Q3J4G4	Inositol monophosphatase family protein	
RSP_1046-MONOMER	RSP_1046	Q3IZ04	hypothetical protein	
RSP_3288-MONOMER	RSP_3288	Q3IX39	carbohydrate ABC transporter membrane protein 2, CUT1 family	
RSP_0370-MONOMER	RSP_0370	Q3J0Y9	hypothetical protein	
RSP_0670-MONOMER	RSP_0670	Q3J040	Cell division and transport-associated protein TolA	
RSP_1688-MONOMER	RSP_1688	Q3J5U9	acyltransferase	
RSP_1387-MONOMER	RSP_1387	Q3IY18	AMP nucleosidase	
RSP_0846-MONOMER	RSP_0846	Q3IZK7	GTP cyclohydrolase II	
RSP_0795-MONOMER	RSP_0795	Q3IZR1	hypothetical protein	
RSP_3739-MONOMER	RSP_3739	Q3IVT8	2-deoxyribose-5-phosphate aldolase	
RSP_3571-MONOMER	RSP_3571	Q3IWB3	ABC zinc transporter, periplasmic binding protein ZnuA	
RSP_2113-MONOMER	RSP_2113	Q3J4L6	cell division protein FtsA	
RSP_2896-MONOMER	RSP_2896	Q3J2C8	Multiple antibiotic transporter	
RSP_3680-MONOMER	RSP_3680	Q3IVZ5	transcriptional regulator, TetR family	
RSP_0442-MONOMER	RSP_0442	Q3J0S0	putative aminotransferase	
RSP_0008-MONOMER	RSP_0008	Q3J207	putative transporter, DME family, DMT superfamily	
RSP_0105-MONOMER	RSP_0105	Q3J1Q4	NADH dehydrogenase gamma subunit	
RSP_2204-MONOMER	RSP_2204	Q3J4C5	multidrug efflux pump, MATE family	
CPLX1ZK9-74			predicted ABC transporter of a peptide	
RSP_2227-MONOMER	RSP_2227	Q3J4A1	ADP-glucose pyrophosphorylase	
RSP_1751-MONOMER	RSP_1751	Q3J5N6	putative 2Fe-2S ferredoxin protein	
RSP_3687-MONOMER	RSP_3687	Q3IVY7	monosaccharide ABC transporter substrate-binding protein, CUT2 family	
RSP_0043-MONOMER	RSP_0043	Q3J1W7	chemotaxis response regulator, CheY6	
RSP_3445-MONOMER	RSP_3445	Q3IWN5	transcriptional regulator, GntR family	
RSP_3782-MONOMER	RSP_3782	Q3IVP7	hypothetical protein	
RSP_0197-MONOMER	RSP_0197	Q3J1G6	ATP-dependent Clp protease proteolytic subunit ClpP	
RSP_3365-MONOMER	RSP_3365	Q3IWW6	Protein secretion chaperonine	
RSP_0573-MONOMER	RSP_0573	Q3J0D7	response regulator receiver protein	
RSP_2850-MONOMER	RSP_2850	Q3J2M4	transcription-repair coupling factor	
RSP_6143-MONOMER	RSP_6143	Q3IZ67	17 kDa surface antigen	
RSP_3379-MONOMER	RSP_3379	Q3IWV1	RES domain-containing protein	
RSP_0368-MONOMER	RSP_0368	Q3J0Z1	CTP synthase	
RSP_1303-MONOMER	RSP_1303	Q3IYA0	putative flagellar hook protein	
RSP_0218-MONOMER	RSP_0218	Q3J1E5	methyl accepting chemotaxis protein	
RSP_0694-MONOMER	RSP_0694	Q3J014	Cbb3-type cytochrome c oxidase CcoQ subunit	
RSP_1276-MONOMER	RSP_1276	Q3IYC8	hypothetical protein	
CPLX1ZK9-64			predicted ABC transporter of spermidine/putrescine	
RSP_3598-MONOMER	RSP_3598	Q3IW83	metalloprotein, YbeY/UPF0054 family	
RSP_1599-MONOMER	RSP_1599	Q3J639	AMP-binding protein	
RSP_0425-MONOMER	RSP_0425	Q3J0T3	methionyl-tRNA synthetase	
RSP_3017-MONOMER	RSP_3017	Q3IXV2	nitrilotriacetate monooxygenase	
RSP_4085-MONOMER	RSP_4085		protein phosphatase	
RSP_0388-MONOMER	RSP_0388	Q3J0X1	hypothetical protein	
RSP_0419-MONOMER	RSP_0419	Q3J0T9	NTP pyrophosphohydrolase	
RSP_1113-MONOMER	RSP_1113	Q3IYT6	Hemolysin-type calcium-binding region; RTX toxin	
RSP_0908-MONOMER	RSP_0908	Q3IZE5	ABC Mn+2/Fe+2 transporter, inner membrane subunit SitD	
RSP_1187-MONOMER	RSP_1187	Q3IYL3	putative lipoprotein DUF940	
RSP_2910-MONOMER	RSP_2910	Q3J2B3	putative Metal-dependent amidase/aminoacylase/carboxypeptidase	
RSP_6022-MONOMER	RSP_6022	Q3J5B5	hypothetical protein	
RSP_3643-MONOMER	RSP_3643	Q3IW29	hypothetical protein	
RSP_0565-MONOMER	RSP_0565	Q3J0E6	CDP-diacylglycerol-choline O-phosphatidyltransferase	
RSP_1354-MONOMER	RSP_1354	Q3IY50	beta-ketothiolase	
RSP_1210-MONOMER	RSP_1210	Q3IYJ3	Response regulator receiver protein	
RSP_2777-MONOMER	RSP_2777	Q3J2Q0	3-oxoacyl-(acyl-carrier-protein) synthase	
RSP_0415-MONOMER	RSP_0415	Q3J0U2	RNA polymerase, sigma subunit, ECF family	
RSP_1786-MONOMER	RSP_1786	Q3J5K0	Multi-component fructose specific PTS system protein, (PtsI, Hpr, and IIA domains)	
RSP_6246-MONOMER	RSP_6246	Q3J225	bacteriophage head-tail adaptor	
RSP_1418-MONOMER	RSP_1418	Q3IVL5	TRAP-T family transporter, large (12 TMs) inner membrane subunit	
RSP_4035-MONOMER	RSP_4035	Q3IVK4	carbohydrate ABC transporter membrane protein 2, CUT1 family	
RSP_0337-MONOMER	RSP_0337	Q3J122	putative phospodiesterase	
